20181202 170200;0.890250;0.890250;0.889600;0.889600;0
20181202 170300;0.889580;0.889910;0.889360;0.889680;0
20181202 170400;0.889360;0.889680;0.889360;0.889380;0
20181202 170500;0.889350;0.889680;0.889350;0.889360;0
20181202 170600;0.889350;0.889530;0.889300;0.889300;0
20181202 170700;0.889230;0.889350;0.888820;0.889050;0
20181202 170800;0.889350;0.889350;0.888900;0.888900;0
20181202 170900;0.889000;0.889000;0.888900;0.888900;0
20181202 171000;0.888980;0.889750;0.888890;0.889560;0
20181202 171100;0.889580;0.889660;0.889500;0.889650;0
20181202 171200;0.889530;0.889660;0.889530;0.889630;0
20181202 171300;0.889670;0.889750;0.889490;0.889740;0
20181202 171400;0.889810;0.889980;0.889730;0.889880;0
20181202 171500;0.889950;0.890140;0.889880;0.889970;0
20181202 171600;0.889910;0.890040;0.889910;0.889980;0
20181202 171700;0.890030;0.890090;0.889970;0.890070;0
20181202 171800;0.890000;0.890060;0.889710;0.889930;0
20181202 171900;0.889870;0.889960;0.889820;0.889960;0
20181202 172000;0.889900;0.889990;0.889890;0.889920;0
20181202 172100;0.889860;0.889880;0.889550;0.889880;0
20181202 172200;0.889910;0.889910;0.889800;0.889860;0
20181202 172300;0.889800;0.889800;0.889800;0.889800;0
20181202 172400;0.889750;0.889750;0.889210;0.889420;0
20181202 172500;0.889530;0.889580;0.889370;0.889580;0
20181202 172600;0.889390;0.889660;0.889330;0.889630;0
20181202 172700;0.889680;0.889750;0.889630;0.889690;0
20181202 172800;0.889630;0.889680;0.889620;0.889670;0
20181202 172900;0.889740;0.889770;0.889630;0.889680;0
20181202 173000;0.889760;0.889790;0.889400;0.889400;0
20181202 173100;0.889250;0.889430;0.889170;0.889340;0
20181202 173200;0.889260;0.889420;0.889260;0.889400;0
20181202 173300;0.889290;0.889460;0.889290;0.889430;0
20181202 173400;0.889480;0.889480;0.889320;0.889390;0
20181202 173500;0.889330;0.889760;0.889320;0.889540;0
20181202 173600;0.889370;0.889460;0.889190;0.889220;0
20181202 173700;0.889210;0.889380;0.889180;0.889300;0
20181202 173800;0.889310;0.889340;0.889300;0.889340;0
20181202 173900;0.889340;0.889380;0.889300;0.889380;0
20181202 174000;0.889380;0.889410;0.889250;0.889410;0
20181202 174100;0.889410;0.889410;0.889390;0.889400;0
20181202 174200;0.889400;0.889400;0.889180;0.889280;0
20181202 174300;0.889270;0.889360;0.889180;0.889300;0
20181202 174400;0.889300;0.889300;0.889300;0.889300;0
20181202 174500;0.889300;0.890000;0.889300;0.890000;0
20181202 174600;0.889620;0.889620;0.889250;0.889340;0
20181202 174700;0.889450;0.889530;0.889450;0.889520;0
20181202 174800;0.889510;0.889680;0.889420;0.889680;0
20181202 174900;0.889670;0.889680;0.889540;0.889590;0
20181202 175000;0.889500;0.889500;0.888930;0.888930;0
20181202 175100;0.889000;0.889490;0.889000;0.889480;0
20181202 175200;0.889470;0.889480;0.889230;0.889270;0
20181202 175300;0.889230;0.889250;0.889070;0.889190;0
20181202 175400;0.889150;0.889270;0.889130;0.889160;0
20181202 175500;0.889270;0.889440;0.889250;0.889440;0
20181202 175600;0.889400;0.889490;0.889390;0.889420;0
20181202 175700;0.889420;0.889420;0.889350;0.889390;0
20181202 175800;0.889390;0.889560;0.889300;0.889380;0
20181202 175900;0.889380;0.889440;0.889180;0.889350;0
20181202 180000;0.889360;0.889720;0.889240;0.889470;0
20181202 180100;0.889530;0.889580;0.889320;0.889390;0
20181202 180200;0.889410;0.889490;0.889390;0.889450;0
20181202 180300;0.889440;0.889460;0.889360;0.889380;0
20181202 180400;0.889370;0.889490;0.889360;0.889490;0
20181202 180500;0.889490;0.889560;0.889450;0.889490;0
20181202 180600;0.889460;0.889470;0.889400;0.889410;0
20181202 180700;0.889400;0.889400;0.889350;0.889360;0
20181202 180800;0.889370;0.889480;0.889340;0.889480;0
