20190101 170600;0.898030;0.898030;0.897420;0.897500;0
20190101 170700;0.897500;0.897790;0.897500;0.897780;0
20190101 170800;0.897770;0.897770;0.897740;0.897740;0
20190101 170900;0.897690;0.897780;0.897690;0.897780;0
20190101 171000;0.897800;0.897810;0.897640;0.897640;0
20190101 171100;0.897650;0.897750;0.897650;0.897740;0
20190101 171200;0.897760;0.897820;0.897750;0.897820;0
20190101 171300;0.897820;0.897830;0.897800;0.897800;0
20190101 171400;0.897800;0.897820;0.897780;0.897820;0
20190101 171500;0.897820;0.897850;0.897790;0.897790;0
20190101 171600;0.897780;0.897870;0.897760;0.897850;0
20190101 171700;0.897880;0.897880;0.897840;0.897850;0
20190101 171800;0.897840;0.897860;0.897840;0.897850;0
20190101 171900;0.897860;0.897860;0.897850;0.897850;0
20190101 172000;0.897860;0.897860;0.897840;0.897840;0
20190101 172100;0.897850;0.898450;0.897850;0.898420;0
20190101 172200;0.898380;0.898430;0.897820;0.897830;0
20190101 172300;0.897830;0.897830;0.897780;0.897790;0
20190101 172400;0.897780;0.897910;0.897770;0.897900;0
20190101 172500;0.897880;0.897890;0.897870;0.897890;0
20190101 172600;0.897880;0.897890;0.897690;0.897690;0
20190101 172700;0.897700;0.897700;0.897690;0.897690;0
20190101 172900;0.897690;0.899080;0.897690;0.898580;0
20190101 173000;0.898680;0.898890;0.897680;0.897700;0
20190101 173100;0.897690;0.897700;0.897690;0.897690;0
20190101 173200;0.897690;0.897690;0.897690;0.897690;0
20190101 173300;0.897690;0.897700;0.897670;0.897690;0
20190101 173400;0.897710;0.898320;0.897690;0.898320;0
20190101 173500;0.897830;0.898330;0.897830;0.898320;0
20190101 173600;0.897830;0.897830;0.897830;0.897830;0
20190101 173700;0.897840;0.897840;0.897810;0.897810;0
20190101 173800;0.897810;0.898460;0.897810;0.897830;0
20190101 173900;0.897820;0.898420;0.897820;0.898320;0
20190101 174000;0.897820;0.898340;0.897810;0.898340;0
20190101 174100;0.898320;0.898810;0.898320;0.898550;0
20190101 174200;0.898550;0.899280;0.898530;0.898670;0
20190101 174300;0.898670;0.898920;0.898640;0.898900;0
20190101 174400;0.898900;0.898920;0.898860;0.898860;0
20190101 174500;0.898850;0.898960;0.898850;0.898940;0
20190101 174600;0.898850;0.899070;0.898820;0.899070;0
20190101 174700;0.899090;0.899120;0.899060;0.899090;0
20190101 174800;0.899110;0.899300;0.898990;0.898990;0
20190101 174900;0.898990;0.899370;0.898960;0.899300;0
20190101 175000;0.899270;0.899390;0.899220;0.899230;0
20190101 175100;0.899250;0.899360;0.899230;0.899310;0
20190101 175200;0.899330;0.899330;0.899180;0.899180;0
20190101 175300;0.899180;0.899300;0.899180;0.899250;0
20190101 175400;0.899250;0.899280;0.899050;0.899080;0
20190101 175500;0.899010;0.899100;0.899010;0.899090;0
20190101 175600;0.899090;0.899090;0.898810;0.898820;0
20190101 175700;0.898820;0.899700;0.898790;0.898800;0
20190101 175800;0.898800;0.899010;0.898800;0.898970;0
20190101 175900;0.898930;0.899000;0.898680;0.898770;0
20190101 180000;0.898770;0.898950;0.898110;0.898680;0
20190101 180100;0.898680;0.899000;0.898630;0.898970;0
20190101 180200;0.898960;0.899020;0.898930;0.899000;0
20190101 180300;0.898980;0.899070;0.898940;0.899070;0
20190101 180400;0.899090;0.899150;0.899050;0.899150;0
20190101 180500;0.899150;0.899220;0.899090;0.899200;0
20190101 180600;0.899170;0.899230;0.899170;0.899210;0
20190101 180700;0.899210;0.899250;0.899200;0.899230;0
20190101 180800;0.899240;0.899270;0.899200;0.899270;0
20190101 180900;0.899270;0.899290;0.899250;0.899270;0
20190101 181000;0.899270;0.899290;0.899210;0.899270;0
20190101 181100;0.899290;0.899290;0.899260;0.899270;0
20190101 181200;0.899270;0.899270;0.899220;0.899260;0
20190101 181300;0.899260;0.899270;0.899200;0.899200;0
20190101 181400;0.899200;0.899230;0.899190;0.899200;0
20190101 181500;0.899210;0.899240;0.899180;0.899200;0
20190101 181600;0.899190;0.899220;0.899190;0.899200;0
20190101 181700;0.899200;0.899290;0.899190;0.899250;0
20190101 181800;0.899250;0.899290;0.899230;0.899260;0
20190101 181900;0.899250;0.899320;0.899230;0.899320;0
20190101 182000;0.899320;0.899340;0.899280;0.899310;0
20190101 182100;0.899310;0.899350;0.899280;0.899280;0
20190101 182200;0.899280;0.899310;0.899260;0.899270;0
20190101 182300;0.899270;0.899340;0.899270;0.899340;0
20190101 182400;0.899350;0.899470;0.899340;0.899470;0
20190101 182500;0.899470;0.899520;0.899460;0.899500;0
20190101 182600;0.899500;0.899520;0.899290;0.899290;0
20190101 182700;0.899280;0.899330;0.899280;0.899310;0
20190101 182800;0.899300;0.899320;0.899300;0.899310;0
20190101 182900;0.899310;0.899340;0.899280;0.899340;0
20190101 183000;0.899360;0.899460;0.899360;0.899450;0
20190101 183100;0.899450;0.899450;0.899430;0.899440;0
20190101 183200;0.899430;0.899430;0.899400;0.899400;0
20190101 183300;0.899400;0.899410;0.899370;0.899380;0
20190101 183400;0.899370;0.899370;0.899190;0.899190;0
20190101 183500;0.899180;0.899190;0.899130;0.899190;0
20190101 183600;0.899190;0.899200;0.899140;0.899150;0
20190101 183700;0.899130;0.899150;0.899110;0.899150;0
20190101 183800;0.899140;0.899180;0.899140;0.899170;0
20190101 183900;0.899170;0.899170;0.899170;0.899170;0
20190101 184000;0.899160;0.899160;0.899140;0.899140;0
20190101 184100;0.899140;0.899160;0.899110;0.899110;0
20190101 184200;0.899110;0.899120;0.899110;0.899110;0
20190101 184300;0.899120;0.899120;0.899070;0.899080;0
20190101 184400;0.899080;0.899100;0.899070;0.899090;0
20190101 184500;0.899080;0.899080;0.899060;0.899060;0
20190101 184600;0.899040;0.899060;0.899010;0.899010;0
20190101 184700;0.898990;0.899000;0.898930;0.898960;0
20190101 184800;0.898980;0.898980;0.898930;0.898930;0
20190101 184900;0.898930;0.898940;0.898850;0.898860;0
20190101 185000;0.898870;0.898870;0.898820;0.898830;0
20190101 185100;0.898820;0.898820;0.898680;0.898700;0
20190101 185200;0.898720;0.898750;0.898700;0.898730;0
20190101 185300;0.898730;0.898760;0.898660;0.898660;0
20190101 185400;0.898660;0.898660;0.898620;0.898630;0
20190101 185500;0.898640;0.898640;0.898600;0.898630;0
20190101 185600;0.898630;0.898640;0.898610;0.898620;0
20190101 185700;0.898610;0.898630;0.898600;0.898610;0
20190101 185800;0.898600;0.898630;0.898600;0.898610;0
20190101 185900;0.898600;0.898630;0.898600;0.898610;0
20190101 190000;0.898620;0.898740;0.898620;0.898700;0
20190101 190100;0.898700;0.898720;0.898650;0.898660;0
20190101 190200;0.898650;0.898670;0.898620;0.898650;0
20190101 190300;0.898640;0.898670;0.898610;0.898640;0
20190101 190400;0.898650;0.898780;0.898650;0.898760;0
20190101 190500;0.898760;0.898960;0.898750;0.898840;0
20190101 190600;0.898830;0.898950;0.898830;0.898940;0
20190101 190700;0.898960;0.898970;0.898950;0.898950;0
20190101 190800;0.898950;0.899030;0.898950;0.898980;0
20190101 190900;0.898970;0.898990;0.898920;0.898920;0
