20181001 000000;0.889850;0.889890;0.889840;0.889840;0
20181001 000100;0.889860;0.889860;0.889790;0.889790;0
20181001 000200;0.889780;0.889790;0.889780;0.889790;0
20181001 000300;0.889780;0.889780;0.889740;0.889740;0
20181001 000500;0.889760;0.889830;0.889760;0.889810;0
20181001 000600;0.889830;0.889840;0.889790;0.889840;0
20181001 000700;0.889810;0.889840;0.889790;0.889810;0
20181001 000800;0.889810;0.889810;0.889790;0.889790;0
20181001 001000;0.889810;0.889810;0.889790;0.889810;0
20181001 001100;0.889790;0.889790;0.889790;0.889790;0
20181001 001200;0.889810;0.889830;0.889810;0.889830;0
20181001 001300;0.889830;0.889850;0.889800;0.889800;0
20181001 001400;0.889820;0.889850;0.889820;0.889850;0
20181001 001500;0.889840;0.889870;0.889810;0.889870;0
20181001 001600;0.889870;0.889900;0.889860;0.889900;0
20181001 001700;0.889860;0.889860;0.889830;0.889830;0
20181001 001800;0.889840;0.889860;0.889820;0.889850;0
20181001 001900;0.889870;0.889870;0.889840;0.889840;0
20181001 002000;0.889850;0.889880;0.889840;0.889850;0
20181001 002100;0.889860;0.889860;0.889830;0.889850;0
20181001 002200;0.889850;0.889860;0.889840;0.889860;0
20181001 002300;0.889840;0.889840;0.889840;0.889840;0
20181001 002400;0.889830;0.889830;0.889800;0.889800;0
20181001 002500;0.889820;0.889840;0.889780;0.889820;0
20181001 002600;0.889780;0.889800;0.889780;0.889800;0
20181001 002700;0.889800;0.889820;0.889780;0.889780;0
20181001 002800;0.889800;0.889810;0.889800;0.889810;0
20181001 002900;0.889820;0.889850;0.889820;0.889850;0
20181001 003100;0.889790;0.889810;0.889790;0.889800;0
20181001 003200;0.889810;0.889860;0.889780;0.889840;0
20181001 003300;0.889850;0.889860;0.889790;0.889820;0
20181001 003400;0.889840;0.889850;0.889820;0.889820;0
20181001 003500;0.889840;0.889840;0.889830;0.889830;0
20181001 003600;0.889800;0.889940;0.889800;0.889890;0
20181001 003700;0.889910;0.889970;0.889890;0.889940;0
20181001 003800;0.889970;0.890030;0.889970;0.890030;0
20181001 003900;0.890040;0.890040;0.889980;0.889980;0
20181001 004000;0.890000;0.890000;0.889870;0.889890;0
20181001 004100;0.889880;0.889920;0.889860;0.889880;0
20181001 004200;0.889900;0.889910;0.889880;0.889910;0
20181001 004300;0.889890;0.889950;0.889880;0.889900;0
20181001 004400;0.889890;0.889900;0.889880;0.889890;0
20181001 004500;0.889880;0.889900;0.889880;0.889900;0
20181001 004600;0.889910;0.889960;0.889900;0.889900;0
20181001 004700;0.889880;0.889900;0.889880;0.889900;0
20181001 004800;0.889890;0.889890;0.889880;0.889890;0
20181001 004900;0.889900;0.889950;0.889880;0.889930;0
20181001 005000;0.889910;0.889950;0.889910;0.889930;0
20181001 005100;0.889900;0.889990;0.889880;0.889960;0
20181001 005200;0.889980;0.889980;0.889930;0.889970;0
20181001 005300;0.889960;0.890040;0.889960;0.890020;0
20181001 005500;0.890020;0.890030;0.890010;0.890010;0
20181001 005600;0.890030;0.890040;0.890010;0.890030;0
20181001 005700;0.890010;0.890020;0.890010;0.890020;0
20181001 005800;0.890000;0.890230;0.890000;0.890220;0
20181001 005900;0.890220;0.890230;0.890130;0.890210;0
20181001 010000;0.890230;0.890270;0.890170;0.890170;0
20181001 010100;0.890190;0.890200;0.890190;0.890200;0
20181001 010200;0.890240;0.890240;0.890200;0.890200;0
20181001 010300;0.890200;0.890210;0.890170;0.890170;0
20181001 010500;0.890170;0.890170;0.890110;0.890110;0
20181001 010600;0.890120;0.890120;0.890110;0.890110;0
20181001 010700;0.890110;0.890120;0.890070;0.890070;0
20181001 010900;0.890030;0.890070;0.890030;0.890070;0
20181001 011000;0.890080;0.890100;0.890060;0.890060;0
20181001 011100;0.890060;0.890130;0.890060;0.890130;0
20181001 011200;0.890120;0.890140;0.890090;0.890120;0
20181001 011300;0.890140;0.890140;0.890120;0.890120;0
20181001 011400;0.890130;0.890160;0.890070;0.890120;0
20181001 011500;0.890130;0.890170;0.890130;0.890140;0
20181001 011600;0.890140;0.890140;0.890070;0.890090;0
20181001 011700;0.890080;0.890110;0.890020;0.890110;0
20181001 011800;0.890080;0.890190;0.890080;0.890170;0
20181001 011900;0.890190;0.890240;0.890170;0.890240;0
20181001 012000;0.890260;0.890280;0.890230;0.890260;0
20181001 012100;0.890270;0.890270;0.890230;0.890230;0
20181001 012200;0.890210;0.890210;0.890140;0.890150;0
20181001 012300;0.890120;0.890120;0.890070;0.890080;0
20181001 012400;0.890070;0.890120;0.890070;0.890090;0
20181001 012500;0.890090;0.890150;0.890090;0.890150;0
20181001 012600;0.890130;0.890150;0.890090;0.890090;0
20181001 012700;0.890100;0.890140;0.890080;0.890110;0
20181001 012800;0.890100;0.890110;0.890090;0.890090;0
20181001 012900;0.890100;0.890100;0.890020;0.890020;0
20181001 013000;0.890010;0.890050;0.889970;0.890030;0
20181001 013100;0.890010;0.890070;0.889970;0.890060;0
20181001 013200;0.890030;0.890050;0.890030;0.890030;0
20181001 013300;0.890050;0.890070;0.890040;0.890040;0
20181001 013400;0.890020;0.890020;0.889970;0.889970;0
20181001 013500;0.889990;0.890020;0.889960;0.889980;0
20181001 013600;0.889990;0.890040;0.889990;0.890020;0
20181001 013700;0.890000;0.890020;0.889910;0.889930;0
20181001 013800;0.889950;0.889980;0.889920;0.889930;0
20181001 013900;0.889920;0.889920;0.889840;0.889880;0
20181001 014000;0.889900;0.889940;0.889870;0.889940;0
20181001 014100;0.889920;0.889990;0.889870;0.889990;0
20181001 014200;0.889980;0.889980;0.889880;0.889920;0
20181001 014300;0.889900;0.889960;0.889900;0.889950;0
20181001 014400;0.889930;0.889980;0.889930;0.889930;0
20181001 014500;0.889950;0.889990;0.889920;0.889920;0
20181001 014600;0.889900;0.889900;0.889830;0.889830;0
20181001 014700;0.889840;0.889840;0.889620;0.889620;0
20181001 014800;0.889620;0.889660;0.889610;0.889620;0
20181001 014900;0.889600;0.889600;0.889470;0.889470;0
20181001 015000;0.889450;0.889450;0.889370;0.889420;0
20181001 015100;0.889440;0.889440;0.889260;0.889370;0
20181001 015200;0.889360;0.889360;0.889320;0.889320;0
20181001 015300;0.889340;0.889360;0.889320;0.889360;0
20181001 015400;0.889370;0.889370;0.889340;0.889340;0
20181001 015500;0.889360;0.889360;0.889260;0.889360;0
20181001 015600;0.889360;0.889440;0.889300;0.889300;0
20181001 015700;0.889310;0.889310;0.889250;0.889270;0
20181001 015800;0.889270;0.889330;0.889260;0.889270;0
20181001 015900;0.889290;0.889380;0.889260;0.889380;0
20181001 020000;0.889360;0.889370;0.889280;0.889340;0
20181001 020100;0.889350;0.889350;0.889340;0.889350;0
20181001 020200;0.889350;0.889380;0.889270;0.889320;0
20181001 020300;0.889330;0.889390;0.889280;0.889350;0
20181001 020400;0.889360;0.889380;0.889310;0.889330;0
20181001 020500;0.889320;0.889410;0.889320;0.889390;0
20181001 020600;0.889410;0.889430;0.889380;0.889430;0
20181001 020700;0.889410;0.889410;0.889360;0.889370;0
20181001 020800;0.889390;0.889410;0.889320;0.889320;0
20181001 020900;0.889320;0.889330;0.889310;0.889320;0
20181001 021000;0.889330;0.889350;0.889180;0.889260;0
20181001 021100;0.889230;0.889260;0.889170;0.889180;0
20181001 021200;0.889180;0.889220;0.889170;0.889200;0
20181001 021300;0.889170;0.889290;0.889170;0.889290;0
20181001 021400;0.889290;0.889370;0.889270;0.889370;0
20181001 021500;0.889360;0.889360;0.889300;0.889310;0
20181001 021600;0.889300;0.889380;0.889280;0.889350;0
20181001 021700;0.889350;0.889430;0.889350;0.889380;0
20181001 021800;0.889370;0.889390;0.889330;0.889390;0
20181001 021900;0.889400;0.889420;0.889350;0.889410;0
20181001 022000;0.889410;0.889490;0.889410;0.889460;0
20181001 022100;0.889460;0.889480;0.889390;0.889420;0
20181001 022200;0.889400;0.889460;0.889390;0.889390;0
20181001 022300;0.889390;0.889390;0.889360;0.889360;0
20181001 022400;0.889380;0.889390;0.889360;0.889360;0
20181001 022500;0.889360;0.889390;0.889360;0.889380;0
20181001 022600;0.889360;0.889380;0.889360;0.889370;0
20181001 022700;0.889360;0.889440;0.889360;0.889430;0
20181001 022800;0.889440;0.889440;0.889370;0.889380;0
20181001 022900;0.889390;0.889390;0.889270;0.889300;0
20181001 023000;0.889310;0.889310;0.889250;0.889270;0
20181001 023100;0.889260;0.889280;0.889150;0.889180;0
20181001 023200;0.889180;0.889190;0.889100;0.889130;0
20181001 023300;0.889110;0.889220;0.889110;0.889200;0
20181001 023400;0.889210;0.889230;0.889090;0.889090;0
20181001 023500;0.889100;0.889200;0.889090;0.889180;0
20181001 023600;0.889180;0.889330;0.889180;0.889260;0
20181001 023700;0.889260;0.889320;0.889190;0.889190;0
20181001 023800;0.889180;0.889180;0.889100;0.889100;0
20181001 023900;0.889120;0.889210;0.889120;0.889160;0
20181001 024000;0.889180;0.889230;0.889150;0.889190;0
20181001 024100;0.889180;0.889210;0.889100;0.889110;0
20181001 024200;0.889100;0.889100;0.889060;0.889090;0
20181001 024300;0.889090;0.889090;0.889010;0.889030;0
20181001 024400;0.889030;0.889080;0.888920;0.889080;0
20181001 024500;0.889070;0.889120;0.889050;0.889060;0
20181001 024600;0.889080;0.889130;0.889060;0.889110;0
20181001 024700;0.889130;0.889150;0.889010;0.889010;0
20181001 024800;0.889000;0.889040;0.888830;0.888830;0
20181001 024900;0.888840;0.888920;0.888790;0.888920;0
20181001 025000;0.888930;0.889070;0.888920;0.889040;0
20181001 025100;0.889030;0.889050;0.888770;0.888770;0
20181001 025200;0.888770;0.888910;0.888730;0.888740;0
20181001 025300;0.888750;0.888790;0.888700;0.888760;0
20181001 025400;0.888750;0.888750;0.888670;0.888670;0
20181001 025500;0.888670;0.888680;0.888480;0.888540;0
20181001 025600;0.888530;0.888570;0.888520;0.888560;0
20181001 025700;0.888560;0.888660;0.888530;0.888630;0
20181001 025800;0.888620;0.888650;0.888510;0.888530;0
20181001 025900;0.888510;0.888680;0.888480;0.888670;0
20181001 030000;0.888680;0.888770;0.888510;0.888630;0
20181001 030100;0.888640;0.888650;0.888420;0.888470;0
20181001 030200;0.888490;0.888630;0.888490;0.888590;0
20181001 030300;0.888580;0.888700;0.888550;0.888600;0
20181001 030400;0.888590;0.888630;0.888510;0.888580;0
20181001 030500;0.888590;0.888640;0.888470;0.888470;0
20181001 030600;0.888460;0.888580;0.888400;0.888580;0
20181001 030700;0.888560;0.888580;0.888520;0.888550;0
20181001 030800;0.888570;0.888590;0.888520;0.888540;0
20181001 030900;0.888560;0.888600;0.888560;0.888560;0
20181001 031000;0.888550;0.888560;0.888440;0.888480;0
20181001 031100;0.888500;0.888590;0.888450;0.888580;0
20181001 031200;0.888590;0.888620;0.888550;0.888580;0
20181001 031300;0.888580;0.888700;0.888560;0.888680;0
20181001 031400;0.888670;0.888690;0.888620;0.888650;0
