20180801 000000;0.890930;0.891000;0.890930;0.891000;0
20180801 000200;0.890990;0.890990;0.890990;0.890990;0
20180801 000300;0.890970;0.890970;0.890950;0.890970;0
20180801 000400;0.890970;0.890970;0.890950;0.890950;0
20180801 000500;0.890970;0.890970;0.890950;0.890960;0
20180801 000600;0.890940;0.890980;0.890940;0.890980;0
20180801 000700;0.890960;0.891000;0.890960;0.891000;0
20180801 000900;0.890990;0.890990;0.890980;0.890980;0
20180801 001000;0.890990;0.891090;0.890990;0.891040;0
20180801 001100;0.891060;0.891060;0.891020;0.891040;0
20180801 001200;0.891050;0.891050;0.891030;0.891030;0
20180801 001300;0.891050;0.891070;0.891040;0.891070;0
20180801 001400;0.891070;0.891070;0.891060;0.891060;0
20180801 001600;0.891040;0.891120;0.891040;0.891110;0
20180801 001700;0.891100;0.891120;0.891100;0.891120;0
20180801 001800;0.891100;0.891110;0.891090;0.891090;0
20180801 001900;0.891110;0.891110;0.891090;0.891110;0
20180801 002000;0.891090;0.891090;0.891020;0.891020;0
20180801 002100;0.891000;0.891000;0.890910;0.890960;0
20180801 002200;0.890940;0.890960;0.890940;0.890940;0
20180801 002300;0.890950;0.890970;0.890930;0.890970;0
20180801 002400;0.890940;0.890970;0.890930;0.890960;0
20180801 002500;0.890940;0.890960;0.890930;0.890950;0
20180801 002600;0.890930;0.890960;0.890920;0.890920;0
20180801 002700;0.890890;0.890900;0.890870;0.890900;0
20180801 002800;0.890920;0.890920;0.890900;0.890900;0
20180801 003000;0.890870;0.890890;0.890830;0.890860;0
20180801 003100;0.890890;0.890890;0.890870;0.890870;0
20180801 003200;0.890850;0.890870;0.890830;0.890850;0
20180801 003300;0.890830;0.890880;0.890830;0.890870;0
20180801 003400;0.890880;0.890990;0.890860;0.890950;0
20180801 003500;0.890970;0.890980;0.890910;0.890910;0
20180801 003600;0.890900;0.890930;0.890850;0.890870;0
20180801 003700;0.890890;0.890910;0.890860;0.890890;0
20180801 003800;0.890870;0.890920;0.890870;0.890890;0
20180801 003900;0.890910;0.890980;0.890890;0.890980;0
20180801 004000;0.890990;0.890990;0.890940;0.890990;0
20180801 004100;0.890980;0.890980;0.890960;0.890980;0
20180801 004200;0.890990;0.891000;0.890970;0.890980;0
20180801 004300;0.891000;0.891130;0.891000;0.891070;0
20180801 004400;0.891070;0.891130;0.891070;0.891130;0
20180801 004500;0.891110;0.891180;0.891010;0.891140;0
20180801 004600;0.891110;0.891150;0.891060;0.891150;0
20180801 004700;0.891130;0.891150;0.891090;0.891150;0
20180801 004800;0.891160;0.891160;0.891100;0.891150;0
20180801 004900;0.891140;0.891150;0.891140;0.891150;0
20180801 005000;0.891130;0.891130;0.891070;0.891070;0
20180801 005100;0.891090;0.891090;0.891090;0.891090;0
20180801 005200;0.891070;0.891070;0.891030;0.891070;0
20180801 005300;0.891050;0.891080;0.890960;0.890960;0
20180801 005400;0.890970;0.890990;0.890970;0.890990;0
20180801 005500;0.891020;0.891050;0.891020;0.891050;0
20180801 005600;0.891030;0.891100;0.891030;0.891070;0
20180801 005800;0.891070;0.891090;0.891040;0.891070;0
20180801 005900;0.891050;0.891080;0.891030;0.891070;0
20180801 010000;0.891100;0.891220;0.891060;0.891180;0
20180801 010100;0.891200;0.891240;0.891190;0.891210;0
20180801 010200;0.891230;0.891230;0.891210;0.891210;0
20180801 010300;0.891190;0.891230;0.891190;0.891210;0
20180801 010400;0.891230;0.891230;0.891190;0.891200;0
20180801 010500;0.891200;0.891220;0.891180;0.891180;0
20180801 010600;0.891190;0.891190;0.891150;0.891150;0
20180801 010700;0.891160;0.891160;0.891120;0.891120;0
20180801 010800;0.891140;0.891170;0.891130;0.891140;0
20180801 010900;0.891150;0.891200;0.891150;0.891200;0
20180801 011000;0.891180;0.891200;0.891130;0.891130;0
20180801 011200;0.891160;0.891200;0.891160;0.891160;0
20180801 011300;0.891180;0.891230;0.891180;0.891210;0
20180801 011400;0.891220;0.891240;0.891210;0.891230;0
20180801 011500;0.891240;0.891240;0.891220;0.891220;0
20180801 011600;0.891200;0.891200;0.891130;0.891190;0
20180801 011700;0.891200;0.891210;0.891190;0.891210;0
20180801 011900;0.891220;0.891290;0.891210;0.891270;0
20180801 012000;0.891310;0.891370;0.891290;0.891350;0
20180801 012100;0.891340;0.891420;0.891320;0.891420;0
20180801 012200;0.891430;0.891430;0.891350;0.891390;0
20180801 012300;0.891370;0.891460;0.891350;0.891410;0
20180801 012400;0.891420;0.891460;0.891420;0.891460;0
