20180601 000000;0.880780;0.880800;0.880770;0.880780;0
20180601 000200;0.880770;0.880780;0.880740;0.880740;0
20180601 000300;0.880760;0.880780;0.880750;0.880780;0
20180601 000400;0.880800;0.880800;0.880760;0.880760;0
20180601 000500;0.880770;0.880770;0.880770;0.880770;0
20180601 000600;0.880750;0.880750;0.880750;0.880750;0
20180601 000700;0.880750;0.880750;0.880740;0.880740;0
20180601 000800;0.880760;0.880770;0.880760;0.880770;0
20180601 000900;0.880780;0.880800;0.880720;0.880760;0
20180601 001000;0.880760;0.880760;0.880740;0.880750;0
20180601 001100;0.880750;0.880750;0.880700;0.880700;0
20180601 001200;0.880710;0.880720;0.880710;0.880720;0
20180601 001300;0.880710;0.880710;0.880680;0.880690;0
20180601 001400;0.880670;0.880670;0.880650;0.880670;0
20180601 001500;0.880680;0.880730;0.880680;0.880730;0
20180601 001600;0.880720;0.880720;0.880650;0.880690;0
20180601 001700;0.880700;0.880730;0.880700;0.880730;0
20180601 001800;0.880730;0.880730;0.880690;0.880690;0
20180601 001900;0.880690;0.880720;0.880680;0.880720;0
20180601 002000;0.880690;0.880710;0.880690;0.880710;0
20180601 002100;0.880690;0.880710;0.880690;0.880710;0
20180601 002200;0.880720;0.880740;0.880720;0.880740;0
20180601 002300;0.880730;0.880730;0.880690;0.880690;0
20180601 002400;0.880700;0.880700;0.880700;0.880700;0
20180601 002500;0.880700;0.880760;0.880700;0.880760;0
20180601 002700;0.880750;0.880750;0.880750;0.880750;0
20180601 002800;0.880750;0.880750;0.880730;0.880730;0
20180601 002900;0.880750;0.880750;0.880700;0.880750;0
20180601 003000;0.880750;0.880750;0.880730;0.880750;0
20180601 003100;0.880730;0.880730;0.880680;0.880700;0
20180601 003200;0.880680;0.880680;0.880660;0.880660;0
20180601 003300;0.880650;0.880670;0.880640;0.880650;0
20180601 003400;0.880660;0.880660;0.880640;0.880640;0
20180601 003600;0.880640;0.880640;0.880500;0.880540;0
20180601 003700;0.880560;0.880570;0.880550;0.880550;0
20180601 003800;0.880580;0.880600;0.880570;0.880590;0
20180601 003900;0.880610;0.880610;0.880540;0.880540;0
20180601 004000;0.880550;0.880570;0.880550;0.880570;0
20180601 004100;0.880560;0.880570;0.880530;0.880550;0
20180601 004200;0.880550;0.880590;0.880550;0.880590;0
20180601 004300;0.880560;0.880560;0.880560;0.880560;0
20180601 004400;0.880540;0.880580;0.880540;0.880550;0
20180601 004500;0.880550;0.880570;0.880530;0.880540;0
20180601 004600;0.880520;0.880530;0.880500;0.880520;0
20180601 004700;0.880520;0.880520;0.880500;0.880520;0
20180601 004800;0.880520;0.880550;0.880490;0.880510;0
20180601 004900;0.880510;0.880510;0.880490;0.880510;0
20180601 005000;0.880510;0.880510;0.880480;0.880480;0
20180601 005100;0.880480;0.880510;0.880460;0.880480;0
20180601 005200;0.880480;0.880520;0.880470;0.880490;0
20180601 005300;0.880470;0.880490;0.880470;0.880490;0
20180601 005400;0.880490;0.880490;0.880490;0.880490;0
20180601 005500;0.880430;0.880440;0.880430;0.880440;0
20180601 005600;0.880450;0.880500;0.880440;0.880500;0
20180601 005700;0.880520;0.880530;0.880510;0.880510;0
20180601 005800;0.880530;0.880530;0.880510;0.880510;0
20180601 005900;0.880510;0.880510;0.880510;0.880510;0
20180601 010000;0.880510;0.880520;0.880410;0.880470;0
20180601 010100;0.880470;0.880510;0.880470;0.880500;0
20180601 010200;0.880490;0.880490;0.880490;0.880490;0
20180601 010300;0.880490;0.880510;0.880450;0.880490;0
20180601 010400;0.880490;0.880490;0.880290;0.880290;0
20180601 010500;0.880260;0.880300;0.880130;0.880170;0
20180601 010600;0.880170;0.880210;0.880080;0.880110;0
20180601 010700;0.880120;0.880180;0.880090;0.880090;0
20180601 010800;0.880100;0.880130;0.880000;0.880000;0
20180601 010900;0.879940;0.880050;0.879940;0.880050;0
20180601 011000;0.880050;0.880060;0.879980;0.879980;0
20180601 011100;0.879980;0.880000;0.879940;0.879990;0
20180601 011200;0.879980;0.880020;0.879980;0.880020;0
20180601 011300;0.880040;0.880050;0.880010;0.880040;0
20180601 011400;0.880040;0.880060;0.880030;0.880030;0
20180601 011500;0.880010;0.880010;0.879940;0.879970;0
20180601 011600;0.880000;0.880010;0.879960;0.880000;0
20180601 011700;0.880010;0.880020;0.879950;0.879960;0
20180601 011800;0.879960;0.880000;0.879930;0.879930;0
20180601 011900;0.879940;0.879950;0.879930;0.879950;0
20180601 012000;0.879960;0.879970;0.879920;0.879940;0
20180601 012100;0.879930;0.879980;0.879930;0.879980;0
20180601 012200;0.879970;0.879980;0.879930;0.879930;0
20180601 012300;0.879950;0.879950;0.879950;0.879950;0
20180601 012400;0.879920;0.879980;0.879910;0.879980;0
20180601 012500;0.879970;0.879970;0.879940;0.879940;0
20180601 012600;0.879950;0.879950;0.879940;0.879940;0
20180601 012700;0.879960;0.879980;0.879950;0.879970;0
20180601 012800;0.879960;0.879960;0.879950;0.879950;0
20180601 012900;0.879930;0.879980;0.879930;0.879960;0
20180601 013000;0.879980;0.879980;0.879950;0.879980;0
20180601 013100;0.879970;0.880040;0.879970;0.879970;0
20180601 013200;0.879990;0.880000;0.879970;0.879990;0
20180601 013300;0.879960;0.880020;0.879960;0.880000;0
20180601 013400;0.880010;0.880010;0.879960;0.879970;0
20180601 013500;0.879950;0.879990;0.879950;0.879980;0
20180601 013600;0.879960;0.879960;0.879940;0.879960;0
