20180701 170100;0.885270;0.885270;0.884440;0.884440;0
20180701 170200;0.884690;0.885420;0.884220;0.884420;0
20180701 170300;0.884800;0.885200;0.884730;0.885190;0
20180701 170400;0.885220;0.885310;0.884750;0.884830;0
20180701 170500;0.884750;0.884750;0.883850;0.884150;0
20180701 170600;0.884150;0.884400;0.883800;0.883850;0
20180701 170700;0.883850;0.884160;0.883800;0.884110;0
20180701 170800;0.884060;0.884110;0.883700;0.883750;0
20180701 170900;0.883730;0.883740;0.883550;0.883700;0
20180701 171000;0.883700;0.883800;0.883700;0.883740;0
20180701 171100;0.883760;0.884690;0.883760;0.884620;0
20180701 171200;0.884560;0.884860;0.884540;0.884540;0
20180701 171300;0.884540;0.884720;0.884540;0.884720;0
20180701 171400;0.884720;0.884720;0.884680;0.884680;0
20180701 171500;0.884680;0.884680;0.884340;0.884340;0
20180701 171600;0.884340;0.884600;0.884340;0.884530;0
20180701 171700;0.884540;0.884630;0.884270;0.884420;0
20180701 171800;0.884410;0.884440;0.884030;0.884050;0
20180701 171900;0.884050;0.884050;0.883360;0.883630;0
20180701 172000;0.883650;0.883740;0.883050;0.883570;0
20180701 172100;0.883590;0.883760;0.883480;0.883590;0
20180701 172200;0.883660;0.883660;0.883290;0.883650;0
20180701 172300;0.883600;0.883720;0.883560;0.883710;0
20180701 172400;0.883790;0.883790;0.883610;0.883690;0
20180701 172500;0.883740;0.883850;0.883680;0.883690;0
20180701 172600;0.883630;0.883630;0.883580;0.883620;0
20180701 172700;0.883620;0.883720;0.883620;0.883670;0
20180701 172800;0.883660;0.883850;0.883660;0.883730;0
20180701 172900;0.883750;0.883810;0.883650;0.883650;0
20180701 173000;0.883650;0.883850;0.883650;0.883840;0
20180701 173100;0.883850;0.883850;0.883800;0.883800;0
20180701 173200;0.883840;0.883870;0.883280;0.883440;0
20180701 173300;0.883520;0.884060;0.883400;0.883670;0
20180701 173400;0.883630;0.884130;0.883210;0.883650;0
20180701 173500;0.883660;0.883710;0.883300;0.883640;0
20180701 173600;0.883550;0.883940;0.883130;0.883560;0
20180701 173700;0.883660;0.883820;0.883140;0.883390;0
20180701 173800;0.883250;0.884030;0.883170;0.883380;0
20180701 173900;0.883480;0.883540;0.883330;0.883440;0
20180701 174000;0.883490;0.884230;0.883490;0.884100;0
20180701 174100;0.884060;0.884140;0.883950;0.884050;0
20180701 174200;0.884010;0.884170;0.883980;0.884060;0
20180701 174300;0.884040;0.884130;0.883980;0.883980;0
20180701 174400;0.884030;0.884980;0.883740;0.883740;0
20180701 174500;0.883740;0.884050;0.883300;0.883450;0
20180701 174600;0.883450;0.883730;0.883450;0.883730;0
20180701 174700;0.883740;0.883740;0.883320;0.883490;0
20180701 174800;0.883450;0.883510;0.883420;0.883510;0
20180701 174900;0.883540;0.883540;0.883420;0.883440;0
20180701 175000;0.883430;0.883750;0.883350;0.883450;0
20180701 175100;0.883400;0.883570;0.883350;0.883570;0
20180701 175200;0.883580;0.883620;0.883580;0.883620;0
20180701 175300;0.883640;0.883650;0.883640;0.883650;0
20180701 175500;0.883640;0.884060;0.883640;0.883900;0
20180701 175600;0.883890;0.883890;0.883770;0.883770;0
20180701 175700;0.883760;0.883760;0.883740;0.883740;0
20180701 175800;0.883730;0.883730;0.883680;0.883680;0
20180701 175900;0.883660;0.883660;0.883660;0.883660;0
20180701 180000;0.883780;0.883790;0.883350;0.883540;0
20180701 180100;0.883590;0.884050;0.883590;0.883950;0
20180701 180200;0.883930;0.884020;0.883840;0.883990;0
20180701 180300;0.883970;0.883970;0.883760;0.883790;0
20180701 180400;0.883810;0.883810;0.883710;0.883740;0
20180701 180500;0.883720;0.883800;0.883710;0.883730;0
20180701 180600;0.883710;0.883870;0.883710;0.883870;0
20180701 180700;0.883860;0.883880;0.883740;0.883740;0
20180701 180800;0.883740;0.883800;0.883680;0.883730;0
20180701 180900;0.883760;0.883840;0.883730;0.883730;0
20180701 181000;0.883740;0.883780;0.883650;0.883740;0
